pixel_id,lat,lon,min_lat,max_lat,min_lon,max_lon,MgO,Al2O3,SiO2,CaO,TiO2,FeO,K,Th,U,terrane,source
140,-60.0,94.5,-62.5,-57.5,90.0,99.0,6.0591,23.883,44.973,15.938,0.31797,6.9844,260.71,0.69249,0.18805,highlands,LP-GRS (Prettyman et al. 2006)
141,-60.0,103.5,-62.5,-57.5,99.0,108.0,6.0029,27.04,44.897,14.579,0.55152,6.0963,306.77,0.5193,0.14077,highlands,LP-GRS (Prettyman et al. 2006)
142,-60.0,112.5,-62.5,-57.5,108.0,117.0,4.3995,23.582,47.05,17.374000000000002,0.5657800000000001,5.6077,350.58,0.64745,0.17575,highlands,LP-GRS (Prettyman et al. 2006)
143,-60.0,121.5,-62.5,-57.5,117.0,126.0,5.5003,31.878,41.833,16.96,0.0,4.5086,350.09,0.5534,0.15008,highlands,LP-GRS (Prettyman et al. 2006)
144,-60.0,130.5,-62.5,-57.5,126.0,135.0,4.6336,30.522,41.469,17.745,0.2656799999999999,4.7354,457.0,0.80238,0.21805,highlands,LP-GRS (Prettyman et al. 2006)
145,-60.0,139.5,-62.5,-57.5,135.0,144.0,4.9715,27.948,43.551,17.963,0.3163,4.8462,482.9,1.166,0.31732,highlands,LP-GRS (Prettyman et al. 2006)
146,-60.0,148.5,-62.5,-57.5,144.0,153.0,7.6233,26.025,44.368,16.21,0.30684,5.9841,675.66,1.439,0.39185,highlands,LP-GRS (Prettyman et al. 2006)
147,-60.0,157.5,-62.5,-57.5,153.0,162.0,7.7071,24.935,42.817,16.564999999999998,0.51607,7.589,923.56,1.8865,0.51403,highlands,LP-GRS (Prettyman et al. 2006)
148,-60.0,166.5,-62.5,-57.5,162.0,171.0,7.741499999999999,23.636,42.274,15.962000000000002,0.2198299999999999,9.2265,1050.7,2.2529,0.61405,highlands,LP-GRS (Prettyman et al. 2006)
149,-60.0,175.5,-62.5,-57.5,171.0,180.0,9.3355,22.756,46.236,13.532,0.10536,8.873000000000001,883.81,2.304,0.62799,highlands,LP-GRS (Prettyman et al. 2006)
150,-55.0,-176.0,-57.5,-52.5,-180.0,-172.0,8.9689,19.759,46.353,13.865,0.4281,9.6626,703.96,1.7838,0.48599,highlands,LP-GRS (Prettyman et al. 2006)
151,-55.0,-168.0,-57.5,-52.5,-172.0,-164.0,8.5456,20.328,46.647,13.368,1.0009,9.0139,734.68,1.2744,0.34692,mare,LP-GRS (Prettyman et al. 2006)
152,-55.0,-160.0,-57.5,-52.5,-164.0,-156.0,7.1759,20.529,43.8,15.029,1.1429,9.8756,567.79,1.3926,0.37919,mare,LP-GRS (Prettyman et al. 2006)
153,-55.0,-152.0,-57.5,-52.5,-156.0,-148.0,7.5418,13.659,49.858999999999995,15.851,0.3428,10.858,687.43,1.379,0.37546,highlands,LP-GRS (Prettyman et al. 2006)
154,-55.0,-144.0,-57.5,-52.5,-148.0,-140.0,6.6936,16.799,48.1,16.036,0.73741,9.4562,759.91,1.702,0.46364,mare,LP-GRS (Prettyman et al. 2006)
155,-55.0,-136.0,-57.5,-52.5,-140.0,-132.0,7.815999999999999,23.349,45.582,14.971,0.37775,6.6169,716.05,1.7718,0.48269,highlands,LP-GRS (Prettyman et al. 2006)
156,-55.0,-128.0,-57.5,-52.5,-132.0,-124.0,8.0611,25.074,42.546,16.399,0.29159,5.357399999999999,528.69,1.3081,0.35612,highlands,LP-GRS (Prettyman et al. 2006)
157,-55.0,-120.0,-57.5,-52.5,-124.0,-116.0,6.466900000000001,24.738,44.35,15.476,0.5487299999999999,4.6939,278.29,0.77181,0.2097,highlands,LP-GRS (Prettyman et al. 2006)
158,-55.0,-112.0,-57.5,-52.5,-116.0,-108.0,5.0297,27.643,43.287,16.037000000000003,0.4346,4.4422999999999995,156.16,0.4956,0.1343,highlands,LP-GRS (Prettyman et al. 2006)
159,-55.0,-104.0,-57.5,-52.5,-108.0,-100.0,3.9606,28.397,43.759,17.599,0.15467,4.5002,259.74,0.3336,0.090071,highlands,LP-GRS (Prettyman et al. 2006)
160,-55.0,-96.0,-57.5,-52.5,-100.0,-92.0,4.7097,27.012000000000004,45.287,15.014,0.40365,5.1784,230.45,0.35356,0.095521,highlands,LP-GRS (Prettyman et al. 2006)
161,-55.0,-88.0,-57.5,-52.5,-92.0,-84.0,5.6262,24.614,46.691,14.949000000000002,0.68623,4.6639,120.56,0.15372,0.040964,highlands,LP-GRS (Prettyman et al. 2006)
162,-55.0,-80.0,-57.5,-52.5,-84.0,-76.0,3.8974,25.578,46.852,17.021,0.39254,4.7268,177.14,0.086609,0.022644,highlands,LP-GRS (Prettyman et al. 2006)
163,-55.0,-72.0,-57.5,-52.5,-76.0,-68.0,3.4195,28.77,45.432,16.418,0.60421,4.152900000000001,91.241,0.25325,0.068136,highlands,LP-GRS (Prettyman et al. 2006)
164,-55.0,-64.0,-57.5,-52.5,-68.0,-60.0,8.0545,25.923,43.48,14.794,0.31889,6.3166,17.602,0.28188,0.075953,highlands,LP-GRS (Prettyman et al. 2006)
165,-55.0,-56.0,-57.5,-52.5,-60.0,-52.0,6.560499999999999,25.912000000000003,43.776,14.832,0.67162,6.639200000000001,152.55,0.40401,0.10929,highlands,LP-GRS (Prettyman et al. 2006)
166,-55.0,-48.0,-57.5,-52.5,-52.0,-44.0,5.2144,24.91,43.8,16.685,0.76863,6.9332,254.57,0.43259,0.1171,highlands,LP-GRS (Prettyman et al. 2006)
167,-55.0,-40.0,-57.5,-52.5,-44.0,-36.0,6.4083000000000006,24.37,44.582,18.014,0.44749,6.0496,251.76,0.28305,0.076271,highlands,LP-GRS (Prettyman et al. 2006)
168,-55.0,-32.0,-57.5,-52.5,-36.0,-28.0,5.1,31.188,44.651999999999994,15.909,0.2916,4.8115,423.49,0.68558,0.18616,highlands,LP-GRS (Prettyman et al. 2006)
169,-55.0,-24.0,-57.5,-52.5,-28.0,-20.0,5.3626,25.929,45.36,16.949,0.43148,5.144,427.36,0.66343,0.18012,highlands,LP-GRS (Prettyman et al. 2006)
170,-55.0,-16.0,-57.5,-52.5,-20.0,-12.0,5.986,24.506,46.086,18.283,0.36503,4.4378,251.37,0.52865,0.14332,highlands,LP-GRS (Prettyman et al. 2006)
171,-55.0,-8.0,-57.5,-52.5,-12.0,-4.0,7.1825,28.858,43.927,15.381,0.35428,3.8277,185.42,0.62401,0.16936,highlands,LP-GRS (Prettyman et al. 2006)
172,-55.0,0.0,-57.5,-52.5,-4.0,4.0,4.5982,30.464,44.05,14.834,0.33625,3.9418,400.98,0.46441,0.12578,highlands,LP-GRS (Prettyman et al. 2006)
173,-55.0,8.0,-57.5,-52.5,4.0,12.0,6.816700000000001,26.208,44.749,14.18,0.63036,4.706799999999999,331.47,0.53626,0.1454,highlands,LP-GRS (Prettyman et al. 2006)
174,-55.0,16.0,-57.5,-52.5,12.0,20.0,7.4964,25.012,45.051,14.795,0.82729,4.4924,172.45,0.86365,0.23478,highlands,LP-GRS (Prettyman et al. 2006)
175,-55.0,24.0,-57.5,-52.5,20.0,28.0,4.8328999999999995,25.373,44.755,17.628,0.6452,5.1139,316.96,0.67207,0.18248,highlands,LP-GRS (Prettyman et al. 2006)
176,-55.0,32.0,-57.5,-52.5,28.0,36.0,7.221900000000001,25.784,44.725,15.493000000000002,0.30745,5.6289,336.76,0.62362,0.16925,highlands,LP-GRS (Prettyman et al. 2006)
177,-55.0,40.0,-57.5,-52.5,36.0,44.0,7.3177,28.752,43.145,15.339,0.085326,5.3962,314.33,0.4178,0.11306,highlands,LP-GRS (Prettyman et al. 2006)
178,-55.0,48.0,-57.5,-52.5,44.0,52.0,5.1727,28.163,44.412,15.302,0.35111,5.0617,247.23,0.50904,0.13797,highlands,LP-GRS (Prettyman et al. 2006)
179,-55.0,56.0,-57.5,-52.5,52.0,60.0,5.4806,29.024,42.32,16.156000000000002,0.76448,4.8764,203.88,0.45996,0.12457,highlands,LP-GRS (Prettyman et al. 2006)
180,-55.0,64.0,-57.5,-52.5,60.0,68.0,7.1377999999999995,25.638,46.106,15.393,0.33834,5.0297,234.23,0.40173,0.10867,highlands,LP-GRS (Prettyman et al. 2006)
181,-55.0,72.0,-57.5,-52.5,68.0,76.0,8.8604,25.196,44.374,14.273,0.35198,6.3969,142.66,0.43015,0.11643,highlands,LP-GRS (Prettyman et al. 2006)
182,-55.0,80.0,-57.5,-52.5,76.0,84.0,8.06,22.122,42.239,16.912,0.73516,8.1714,190.18,0.47954,0.12991,mare,LP-GRS (Prettyman et al. 2006)
183,-55.0,88.0,-57.5,-52.5,84.0,92.0,7.138400000000001,28.815,41.925,15.362,0.8614999999999999,6.317,250.4,0.45124,0.12219,highlands,LP-GRS (Prettyman et al. 2006)
184,-55.0,96.0,-57.5,-52.5,92.0,100.0,5.073799999999999,25.377,45.751,16.262999999999998,0.7327400000000001,5.9368,349.67,0.50407,0.13661,highlands,LP-GRS (Prettyman et al. 2006)
185,-55.0,104.0,-57.5,-52.5,100.0,108.0,5.5084,25.172,44.952,15.885,0.82848,5.7035,266.8,0.52762,0.14304,highlands,LP-GRS (Prettyman et al. 2006)
186,-55.0,112.0,-57.5,-52.5,108.0,116.0,4.3369,31.096,39.945,15.556,0.38457,6.0374,431.62,0.80892,0.21983,highlands,LP-GRS (Prettyman et al. 2006)
187,-55.0,120.0,-57.5,-52.5,116.0,124.0,5.3513,24.083,46.461000000000006,17.337,0.30311,5.2561,379.03,0.72944,0.19814,highlands,LP-GRS (Prettyman et al. 2006)
188,-55.0,128.0,-57.5,-52.5,124.0,132.0,4.3553,26.542,45.79,17.39,0.28723,5.0987,433.15,0.73358,0.19927,highlands,LP-GRS (Prettyman et al. 2006)
189,-55.0,136.0,-57.5,-52.5,132.0,140.0,6.9552000000000005,27.959,44.768,16.409000000000002,0.069558,4.1005,483.82,0.87946,0.23909,highlands,LP-GRS (Prettyman et al. 2006)
190,-55.0,144.0,-57.5,-52.5,140.0,148.0,7.610500000000001,25.658,46.698,16.708000000000002,0.0,5.3511999999999995,627.69,1.0321,0.28077,highlands,LP-GRS (Prettyman et al. 2006)
191,-55.0,152.0,-57.5,-52.5,148.0,156.0,8.1283,25.893,44.789,15.363,0.4124199999999999,7.116899999999999,847.61,1.8885,0.51455,highlands,LP-GRS (Prettyman et al. 2006)
192,-55.0,160.0,-57.5,-52.5,156.0,164.0,7.2791,20.139000000000003,45.487,17.183,1.0998,8.0906,898.3,2.1248,0.57906,mare,LP-GRS (Prettyman et al. 2006)
193,-55.0,168.0,-57.5,-52.5,164.0,172.0,6.2376000000000005,20.008,45.657,16.946,0.6287499999999999,9.7697,1000.8,2.1415,0.58362,mare,LP-GRS (Prettyman et al. 2006)
194,-55.0,176.0,-57.5,-52.5,172.0,180.0,8.9937,19.529,46.069,14.745,0.68943,9.5052,874.52,1.8513,0.50441,mare,LP-GRS (Prettyman et al. 2006)
195,-50.0,-176.25,-52.5,-47.5,-180.0,-172.5,9.2303,21.811,43.741,15.186,0.9767,8.8765,808.44,1.9009,0.51796,mare,LP-GRS (Prettyman et al. 2006)
196,-50.0,-168.75,-52.5,-47.5,-172.5,-165.0,8.8038,22.253,42.384,15.358,0.70396,9.8623,672.98,1.6391,0.44648,mare,LP-GRS (Prettyman et al. 2006)
197,-50.0,-161.25,-52.5,-47.5,-165.0,-157.5,8.0022,17.88,45.259,16.854,1.1254,10.074,508.97,1.2282,0.3343,mare,LP-GRS (Prettyman et al. 2006)
198,-50.0,-153.75,-52.5,-47.5,-157.5,-150.0,4.403,23.176,46.069,14.775,0.76162,9.743,739.58,1.057,0.28755,mare,LP-GRS (Prettyman et al. 2006)
199,-50.0,-146.25,-52.5,-47.5,-150.0,-142.5,6.9007,20.578,47.431,16.204,0.60031,8.5748,453.78,1.2403,0.33761,mare,LP-GRS (Prettyman et al. 2006)
200,-50.0,-138.75,-52.5,-47.5,-142.5,-135.0,8.4625,25.018,48.68,11.547,0.0,6.611000000000001,540.29,1.2785,0.34802,highlands,LP-GRS (Prettyman et al. 2006)
201,-50.0,-131.25,-52.5,-47.5,-135.0,-127.5,5.6864,24.11,46.297,15.167,0.40971,5.5043,467.27,0.99619,0.27096,highlands,LP-GRS (Prettyman et al. 2006)
202,-50.0,-123.75,-52.5,-47.5,-127.5,-120.0,5.0365,27.833999999999996,44.974,15.664,0.21802,4.0569,403.62,0.49891,0.1352,highlands,LP-GRS (Prettyman et al. 2006)
203,-50.0,-116.25,-52.5,-47.5,-120.0,-112.5,0.97347,27.741,47.28,16.394000000000002,0.17836,3.9995,279.34,0.34055,0.09197,highlands,LP-GRS (Prettyman et al. 2006)
204,-50.0,-108.75,-52.5,-47.5,-112.5,-105.0,4.1857,25.174000000000003,47.587,16.781,0.38524,4.3992,175.57,0.07432,0.019289,highlands,LP-GRS (Prettyman et al. 2006)
205,-50.0,-101.25,-52.5,-47.5,-105.0,-97.5,4.5702,25.613000000000003,48.471,14.646,0.4966,4.4047,207.85,0.13273,0.035236,highlands,LP-GRS (Prettyman et al. 2006)
206,-50.0,-93.75,-52.5,-47.5,-97.5,-90.0,3.4486000000000003,23.499,47.983,16.212,0.43743,5.5447999999999995,337.92,0.1743,0.046584,highlands,LP-GRS (Prettyman et al. 2006)
207,-50.0,-86.25,-52.5,-47.5,-90.0,-82.5,6.859999999999999,25.74,45.835,14.591,0.3584,5.011299999999999,68.471,0.14863,0.039577,highlands,LP-GRS (Prettyman et al. 2006)
208,-50.0,-78.75,-52.5,-47.5,-82.5,-75.0,4.7066,29.23,45.947,14.766000000000002,0.34337,4.7842,95.817,0.066262,0.01709,highlands,LP-GRS (Prettyman et al. 2006)
209,-50.0,-71.25,-52.5,-47.5,-75.0,-67.5,6.9017,26.387,43.665,18.278,0.17828,5.1835,51.782,0.071382,0.018487,highlands,LP-GRS (Prettyman et al. 2006)
210,-50.0,-63.75,-52.5,-47.5,-67.5,-60.0,6.5807,26.751,44.636,14.854,0.62196,5.6129999999999995,116.97,0.21476,0.05763,highlands,LP-GRS (Prettyman et al. 2006)
211,-50.0,-56.25,-52.5,-47.5,-60.0,-52.5,6.3071,25.141999999999996,45.724,15.143999999999998,0.6974,6.9795,140.18,0.3508,0.094769,highlands,LP-GRS (Prettyman et al. 2006)
212,-50.0,-48.75,-52.5,-47.5,-52.5,-45.0,5.8762,22.207,46.998,14.509,1.1785,8.255700000000001,322.3,0.40415,0.10933,mare,LP-GRS (Prettyman et al. 2006)
213,-50.0,-41.25,-52.5,-47.5,-45.0,-37.5,6.984,24.805,45.348,16.37,0.7206899999999999,6.379,400.23,0.59553,0.16158,highlands,LP-GRS (Prettyman et al. 2006)
214,-50.0,-33.75,-52.5,-47.5,-37.5,-30.0,7.6338,26.122,45.076,17.561,0.73206,5.3682,324.95,0.89467,0.24324,highlands,LP-GRS (Prettyman et al. 2006)
215,-50.0,-26.25,-52.5,-47.5,-30.0,-22.5,6.886100000000001,27.514,45.744,16.122,0.25457,4.712899999999999,415.25,0.8786,0.23886,highlands,LP-GRS (Prettyman et al. 2006)
216,-50.0,-18.75,-52.5,-47.5,-22.5,-15.0,7.5969,26.228,43.043,18.038,0.069849,4.4561,291.17,0.76686,0.20835,highlands,LP-GRS (Prettyman et al. 2006)
217,-50.0,-11.25,-52.5,-47.5,-15.0,-7.5,4.809,24.022,45.64,17.006,0.51203,4.8707,336.21,0.71614,0.19451,highlands,LP-GRS (Prettyman et al. 2006)
218,-50.0,-3.75,-52.5,-47.5,-7.5,0.0,8.036200000000001,26.345,42.525,15.773,0.52366,4.5556,207.86,0.54187,0.14693,highlands,LP-GRS (Prettyman et al. 2006)
219,-50.0,3.75,-52.5,-47.5,0.0,7.5,5.3602,24.29,44.596,17.022000000000002,0.44484,5.6045,386.56,0.60722,0.16477,highlands,LP-GRS (Prettyman et al. 2006)
220,-50.0,11.25,-52.5,-47.5,7.5,15.0,7.7123,23.455,44.398,16.847,0.28263,5.2664,444.89,0.84602,0.22996,highlands,LP-GRS (Prettyman et al. 2006)
221,-50.0,18.75,-52.5,-47.5,15.0,22.5,5.4165,25.372,46.794,16.306,0.4838099999999999,5.1812,427.65,0.65274,0.1772,highlands,LP-GRS (Prettyman et al. 2006)
222,-50.0,26.25,-52.5,-47.5,22.5,30.0,9.7077,21.964,46.894000000000005,15.38,0.45951,4.9832,124.29,0.69462,0.18863,highlands,LP-GRS (Prettyman et al. 2006)
223,-50.0,33.75,-52.5,-47.5,30.0,37.5,6.836499999999999,27.47,43.941,15.636,0.34817,4.9665,162.01,0.65074,0.17665,highlands,LP-GRS (Prettyman et al. 2006)
224,-50.0,41.25,-52.5,-47.5,37.5,45.0,2.922,27.574,42.219,18.58,0.5184799999999999,5.3557,328.02,0.45543,0.12333,highlands,LP-GRS (Prettyman et al. 2006)
225,-50.0,48.75,-52.5,-47.5,45.0,52.5,3.9907,24.659,44.797,18.249,0.40026,5.7061,325.02,0.4598,0.12453,highlands,LP-GRS (Prettyman et al. 2006)
226,-50.0,56.25,-52.5,-47.5,52.5,60.0,6.487900000000001,27.432,44.81,15.909,0.031752,5.0200000000000005,231.33,0.23734,0.063795,highlands,LP-GRS (Prettyman et al. 2006)
227,-50.0,63.75,-52.5,-47.5,60.0,67.5,5.8494,23.889,44.127,16.625,0.88643,5.8898,220.29,0.55237,0.1498,highlands,LP-GRS (Prettyman et al. 2006)
228,-50.0,71.25,-52.5,-47.5,67.5,75.0,8.0777,21.991,45.084,14.935,0.76817,7.1951,233.75,0.48056,0.13019,highlands,LP-GRS (Prettyman et al. 2006)
229,-50.0,78.75,-52.5,-47.5,75.0,82.5,6.392,21.85,44.509,15.525,0.93216,8.2858,245.04,0.53195,0.14422,mare,LP-GRS (Prettyman et al. 2006)
230,-50.0,86.25,-52.5,-47.5,82.5,90.0,6.4228,24.126,44.744,14.276,0.80562,8.6418,262.24,0.39019,0.10552,mare,LP-GRS (Prettyman et al. 2006)
231,-50.0,93.75,-52.5,-47.5,90.0,97.5,7.6657,21.718,44.555,18.577,0.59755,6.782399999999999,210.5,0.35816,0.096777,highlands,LP-GRS (Prettyman et al. 2006)
232,-50.0,101.25,-52.5,-47.5,97.5,105.0,3.953,27.137,47.38,14.438,1.0432,6.0701,293.6,0.32453,0.087596,highlands,LP-GRS (Prettyman et al. 2006)
233,-50.0,108.75,-52.5,-47.5,105.0,112.5,6.712,31.017,42.45,14.127,0.10089,5.3404,442.87,0.60717,0.16476,highlands,LP-GRS (Prettyman et al. 2006)
234,-50.0,116.25,-52.5,-47.5,112.5,120.0,4.9395,29.06,43.482,16.652,0.43838,5.1665,295.4,0.63123,0.17133,highlands,LP-GRS (Prettyman et al. 2006)
235,-50.0,123.75,-52.5,-47.5,120.0,127.5,4.426200000000001,25.276,47.689,16.214000000000002,0.58049,5.069,347.08,0.64337,0.17464,highlands,LP-GRS (Prettyman et al. 2006)
236,-50.0,131.25,-52.5,-47.5,127.5,135.0,5.4901,26.173999999999996,43.788,18.31,0.4078199999999999,5.2636,422.09,0.92105,0.25045,highlands,LP-GRS (Prettyman et al. 2006)
237,-50.0,138.75,-52.5,-47.5,135.0,142.5,5.66,25.911,46.312,18.429,0.14813,5.4579,474.8,0.8926,0.24268,highlands,LP-GRS (Prettyman et al. 2006)
238,-50.0,146.25,-52.5,-47.5,142.5,150.0,8.9658,23.958,44.825,16.602,0.6010800000000001,5.882099999999999,577.95,1.4612,0.39791,highlands,LP-GRS (Prettyman et al. 2006)
239,-50.0,153.75,-52.5,-47.5,150.0,157.5,8.3724,22.104,45.52,16.868,0.60094,7.0953,884.91,2.031,0.55348,highlands,LP-GRS (Prettyman et al. 2006)
240,-50.0,161.25,-52.5,-47.5,157.5,165.0,9.7384,24.166,44.032,14.462,0.7708900000000001,8.0287,1110.3,2.6595,0.72506,mare,LP-GRS (Prettyman et al. 2006)
241,-50.0,168.75,-52.5,-47.5,165.0,172.5,7.359100000000001,20.282,46.381,16.575,0.58124,8.7655,1188.9,2.3645,0.6445,mare,LP-GRS (Prettyman et al. 2006)
242,-50.0,176.25,-52.5,-47.5,172.5,180.0,9.79,22.905,43.855,15.135000000000002,0.29431,8.218300000000001,897.77,1.9325,0.52658,highlands,LP-GRS (Prettyman et al. 2006)
243,-45.0,-177.0,-47.5,-42.5,-180.0,-174.0,7.918699999999999,13.782,50.231,16.091,0.61539,10.779,1140.8,2.4195,0.65954,mare,LP-GRS (Prettyman et al. 2006)
244,-45.0,-171.0,-47.5,-42.5,-174.0,-168.0,9.4762,20.923,47.015,12.039,0.53852,9.5363,799.38,2.0341,0.55431,mare,LP-GRS (Prettyman et al. 2006)
245,-45.0,-165.0,-47.5,-42.5,-168.0,-162.0,9.4389,24.038,44.027,10.518,1.1669,10.41,630.95,1.2298,0.33474,mare,LP-GRS (Prettyman et al. 2006)
246,-45.0,-159.0,-47.5,-42.5,-162.0,-156.0,7.0217,15.109,48.658,17.113,0.96997,10.677,557.83,1.1609,0.31592,mare,LP-GRS (Prettyman et al. 2006)
247,-45.0,-153.0,-47.5,-42.5,-156.0,-150.0,7.6788,22.696,43.771,14.741,1.0584,8.7331,561.58,1.105,0.30068,mare,LP-GRS (Prettyman et al. 2006)
248,-45.0,-147.0,-47.5,-42.5,-150.0,-144.0,6.9858,18.041,49.69,15.079999999999998,0.9311,8.7664,505.55,1.0398,0.28286,mare,LP-GRS (Prettyman et al. 2006)
249,-45.0,-141.0,-47.5,-42.5,-144.0,-138.0,6.4697000000000005,22.715,46.46,15.472,0.21355,7.3893,618.55,0.94883,0.25803,highlands,LP-GRS (Prettyman et al. 2006)
250,-45.0,-135.0,-47.5,-42.5,-138.0,-132.0,4.4889,26.996,46.396,14.676,0.30526,4.988,514.95,0.71642,0.19458,highlands,LP-GRS (Prettyman et al. 2006)
251,-45.0,-129.0,-47.5,-42.5,-132.0,-126.0,3.622,27.014,44.938,17.25,0.22038,3.9903,283.16,0.53282,0.14446,highlands,LP-GRS (Prettyman et al. 2006)
252,-45.0,-123.0,-47.5,-42.5,-126.0,-120.0,3.6791,26.777,45.324,16.439999999999998,0.5154299999999999,4.0211,137.58,0.26471,0.071265,highlands,LP-GRS (Prettyman et al. 2006)
253,-45.0,-117.0,-47.5,-42.5,-120.0,-114.0,5.3822,29.945,42.101,16.018,0.3070799999999999,3.5349,150.86,0.16385,0.043731,highlands,LP-GRS (Prettyman et al. 2006)
254,-45.0,-111.0,-47.5,-42.5,-114.0,-108.0,2.3318,27.33,45.148,17.98,0.047965,3.8965,253.6,0.13215,0.035076,highlands,LP-GRS (Prettyman et al. 2006)
255,-45.0,-105.0,-47.5,-42.5,-108.0,-102.0,6.2149,27.691,44.080000000000005,16.329,0.19028,4.5588999999999995,84.154,0.11259,0.029738,highlands,LP-GRS (Prettyman et al. 2006)
256,-45.0,-99.0,-47.5,-42.5,-102.0,-96.0,5.9887999999999995,25.607000000000003,46.529,15.307,0.18412,5.0717,159.18,0.015277,0.0031706,highlands,LP-GRS (Prettyman et al. 2006)
257,-45.0,-93.0,-47.5,-42.5,-96.0,-90.0,4.7376000000000005,23.022,46.651,15.801000000000002,0.82385,6.2009,148.64,0.23455,0.063031,highlands,LP-GRS (Prettyman et al. 2006)
258,-45.0,-87.0,-47.5,-42.5,-90.0,-84.0,5.4261,26.035000000000004,44.085,15.893,0.57721,5.4545,0.0,0.032736,0.0079369,highlands,LP-GRS (Prettyman et al. 2006)
259,-45.0,-81.0,-47.5,-42.5,-84.0,-78.0,5.4296,28.877,46.466,12.894,0.41633,4.4542,161.92,0.059513,0.015247,highlands,LP-GRS (Prettyman et al. 2006)
260,-45.0,-75.0,-47.5,-42.5,-78.0,-72.0,4.505,27.517000000000003,45.647,15.318,0.8569,4.9034,0.0,0.1343,0.035663,highlands,LP-GRS (Prettyman et al. 2006)
261,-45.0,-69.0,-47.5,-42.5,-72.0,-66.0,4.005199999999999,26.662999999999997,45.303,17.733999999999998,0.62053,5.1508,208.15,0.094292,0.024742,highlands,LP-GRS (Prettyman et al. 2006)
262,-45.0,-63.0,-47.5,-42.5,-66.0,-60.0,5.4493,27.729,44.027,15.073,0.5690500000000001,6.2025,112.11,0.41079,0.11114,highlands,LP-GRS (Prettyman et al. 2006)
263,-45.0,-57.0,-47.5,-42.5,-60.0,-54.0,3.144,25.304,46.487,15.128,0.52767,7.9115,408.92,0.40352,0.10916,highlands,LP-GRS (Prettyman et al. 2006)
264,-45.0,-51.0,-47.5,-42.5,-54.0,-48.0,8.727699999999999,21.922,43.675999999999995,15.618000000000002,0.86503,8.0716,219.55,0.53815,0.14591,mare,LP-GRS (Prettyman et al. 2006)
265,-45.0,-45.0,-47.5,-42.5,-48.0,-42.0,8.0509,24.359,39.463,18.623,0.66162,7.8377,390.33,0.64562,0.17525,highlands,LP-GRS (Prettyman et al. 2006)
266,-45.0,-39.0,-47.5,-42.5,-42.0,-36.0,7.083100000000001,26.815,44.668,15.23,0.542,6.6709000000000005,489.42,0.86885,0.2362,highlands,LP-GRS (Prettyman et al. 2006)
267,-45.0,-33.0,-47.5,-42.5,-36.0,-30.0,6.23,28.816999999999997,44.955,16.541,0.34873,4.9976,392.45,0.94265,0.25634,highlands,LP-GRS (Prettyman et al. 2006)
268,-45.0,-27.0,-47.5,-42.5,-30.0,-24.0,8.0363,33.527,41.455,13.464,0.56467,4.6314,484.65,0.99212,0.26985,highlands,LP-GRS (Prettyman et al. 2006)
269,-45.0,-21.0,-47.5,-42.5,-24.0,-18.0,8.9991,26.725,42.921,15.543,0.57235,4.7465,368.42,1.1081,0.30151,highlands,LP-GRS (Prettyman et al. 2006)
270,-45.0,-15.0,-47.5,-42.5,-18.0,-12.0,8.1265,21.925,44.476,18.917,0.43998,4.7174000000000005,172.08,0.57485,0.15593,highlands,LP-GRS (Prettyman et al. 2006)
271,-45.0,-9.0,-47.5,-42.5,-12.0,-6.0,4.0853,32.011,41.723,15.245,0.39293,4.0309,210.5,0.44945,0.1217,highlands,LP-GRS (Prettyman et al. 2006)
272,-45.0,-3.0,-47.5,-42.5,-6.0,0.0,9.5206,21.886,46.944,15.274,0.096258,5.113,287.49,0.28962,0.078066,highlands,LP-GRS (Prettyman et al. 2006)
273,-45.0,3.0,-47.5,-42.5,0.0,6.0,5.8574,24.079,45.343,16.500999999999998,0.7583300000000001,5.1472,375.2,0.81314,0.22099,highlands,LP-GRS (Prettyman et al. 2006)
274,-45.0,9.0,-47.5,-42.5,6.0,12.0,8.920200000000001,21.844,43.429,17.452,0.64329,5.2643,230.35,0.72205,0.19612,highlands,LP-GRS (Prettyman et al. 2006)
275,-45.0,15.0,-47.5,-42.5,12.0,18.0,6.776600000000001,26.022,42.48,16.6,0.23287,5.6047,393.69,0.97471,0.26509,highlands,LP-GRS (Prettyman et al. 2006)
276,-45.0,21.0,-47.5,-42.5,18.0,24.0,6.5729,22.891,46.303,16.604,0.66726,5.849,257.17,0.85317,0.23191,highlands,LP-GRS (Prettyman et al. 2006)
277,-45.0,27.0,-47.5,-42.5,24.0,30.0,7.588399999999999,22.11,48.247,17.299999999999997,0.1435,5.3096,433.22,0.59315,0.16093,highlands,LP-GRS (Prettyman et al. 2006)
278,-45.0,33.0,-47.5,-42.5,30.0,36.0,6.1017,27.228,45.024,16.817,0.51942,4.2745999999999995,303.88,0.74213,0.2016,highlands,LP-GRS (Prettyman et al. 2006)
279,-45.0,39.0,-47.5,-42.5,36.0,42.0,4.627,27.365,45.534,16.694,0.39669,4.5869,318.84,0.455,0.12321,highlands,LP-GRS (Prettyman et al. 2006)
280,-45.0,45.0,-47.5,-42.5,42.0,48.0,7.438899999999999,25.642,46.957,14.488,0.26725,4.1317,72.082,0.43484,0.11771,highlands,LP-GRS (Prettyman et al. 2006)
