lat,lon,terrane,FeO,TiO2,Al2O3,CaO,MgO,SiO2,K,Th,U,PC1,PC2,PC3,I_FeTi,I_AlCa,I_KREEP,alloy_family,process_route,blend_window,confidence
0.0,-83.25,highlands,3.3909,0.50139,27.175,13.021,2.839,51.051,397.36,1.363,0.3711,-1.4729550859431724,-0.5575016871597871,0.6044712766798686,0.06346480833975122,0.545578205753404,0.09487468840637431,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
0.0,-81.75,highlands,6.2895,0.50139,14.718,15.848999999999998,2.181,45.606,598.13,1.0947,0.29785,-0.6795692038986524,-1.5273243034376696,-0.005005274509053852,0.11383732002104796,0.45305796372617874,0.10178438490361744,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
0.0,-80.25,highlands,6.0881,0.44827,25.874,14.533,6.1369,47.745,774.32,1.3821,0.37631,-0.469652946728087,0.09287767724038891,-0.22603822561806944,0.10502333519693698,0.5770308068766355,0.1303070468620955,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
0.0,-78.75,highlands,5.4061,0.22102,29.967,16.118,6.1369,45.303,779.23,0.99406,0.27038,-1.2100276911833752,0.040183514442574036,-0.762051391783208,0.08642407404745056,0.6812195816021079,0.11409001284480155,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
0.0,-77.25,highlands,7.3702,1.5835,26.321,11.522,0.59333,45.972,907.47,1.2561,0.34192,0.038155876029682026,-2.957251646386991,1.6817042883808575,0.16458154355340487,0.5487715989131714,0.13712073696208799,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
0.0,-75.75,highlands,6.3041,1.0042,25.745,21.794,0.82386,39.316,944.14,1.2339,0.33585,-0.5386079763403465,-2.863531207965756,1.0725989547925479,0.12562660892726846,0.6819359888732818,0.1395338540646802,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
0.0,-74.25,highlands,7.605399999999999,0.43845,13.455,15.848999999999998,6.1369,48.252,551.91,1.3153,0.35807,-0.24271662403164507,-0.21896092093458583,-0.6242515786486775,0.13532139299442045,0.413975158978776,0.10701613170842965,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
0.0,-72.75,highlands,5.1165,0.55819,31.447000000000003,15.848999999999998,0.92943,36.991,1013.1,1.7496,0.47665,-0.7609914225260777,-2.4181836805681054,0.6590181063707173,0.08663543894715436,0.65045881961068,0.16801770179174083,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
0.0,-71.25,highlands,4.0195,0.61597,25.097,13.63,6.0119,49.329,761.21,2.1978,0.59899,-0.5015482750344429,0.2962031727209233,0.20396995170203355,0.07073016132208038,0.5387406995571125,0.16414100106154172,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
0.0,-69.75,mare,9.6787,1.6910999999999998,15.403,17.71,6.4773,41.82,1005.2,2.4224,0.66031,1.4585301580762695,-0.12688600281503182,0.35842615765431224,0.2044020937971467,0.49572630981685345,0.1961915897278701,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
0.0,-68.25,highlands,10.796,0.50139,14.804,16.178,14.45,42.614,665.03,2.0352,0.55462,0.7937427938300401,0.9021876654412511,-0.986500351247343,0.19086466821168846,0.45816992228842063,0.14832609606493985,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
0.0,-66.75,highlands,7.9405,1.2773,12.992,18.397,14.088,42.922,699.81,2.588,0.70553,1.1965995874578086,1.0179645723352144,-0.05453314573569454,0.1629255679699587,0.47012369128915155,0.17526460447926476,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
0.0,-65.25,mare,9.0479,0.9149,32.039,5.5388,6.0194,40.866,1548.9,3.0346,0.82746,1.896960161102461,0.5683222200361309,0.17903763707917617,0.1575582740815082,0.5331786632564904,0.27241082903411157,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
0.0,-63.75,mare,10.613,0.89736,18.569,12.488,20.8,42.708,311.83,2.9811,0.81283,1.3916505447651266,1.8521079192523442,-0.314334515343006,0.20238896909441073,0.46429059206418866,0.15652555087846845,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
0.0,-62.25,mare,16.549,4.2091,6.2346,17.693,7.021800000000001,42.888,1106.5,3.4364,0.93715,3.197146081439254,-0.4723411001088719,0.32759866813899113,0.4072673980516329,0.37063582634565884,0.24904916114372216,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
0.0,-60.75,mare,17.443,5.2638,5.1788,14.108,14.528,36.427,845.77,3.0268,0.82532,3.7931928389614984,0.9258433062296161,0.517453857578518,0.4635478090543761,0.2467808944296034,0.20751480484615523,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
0.0,-59.25,mare,17.102,3.4312,20.877,3.6956,6.9856,39.237,1572.5,3.1766,0.8662,3.979884567958599,0.9146992201558458,1.0249968965982343,0.3857586161411959,0.3285379275426891,0.2806764604148692,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
0.0,-57.75,mare,19.431,4.2087,10.242,9.8958,12.185,35.410000000000004,1158.3,2.9833,0.81345,3.8848011856094375,0.9711432679514338,0.6105990518349226,0.46001430737683235,0.24427769390667767,0.23434263330203342,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
0.0,-56.25,mare,23.095,1.6114,4.8186,11.01,12.19,39.121,942.18,3.4803,0.94913,3.474189944785262,0.3531469085247164,-0.8961310557729193,0.4406593362784447,0.21261389353717697,0.23584702368696045,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
0.0,-54.75,kreep,19.576,3.848,21.662,6.912400000000001,9.872,40.183,1049.2,3.5264,0.96172,3.666611020246528,1.0389662981584875,0.9495571303631863,0.45023231958080284,0.4172887197714058,0.24765383098764968,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,-53.25,mare,19.358,4.6431,0.43718,20.834,7.2294,39.79,1175.5,3.3493,0.91334,4.3030674703098555,-1.3658052684426043,-0.9940539325027996,0.4716931780178556,0.3129598877866065,0.2516423429581645,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
0.0,-51.75,kreep,18.927,4.0594,5.7297,13.263,10.498,40.992,1225.7,3.5859,0.97795,3.7987686375097813,0.21039982510701058,0.09049853713110105,0.4429565883204594,0.28862923387966466,0.2664152337840438,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,-50.25,kreep,25.424000000000003,4.0806,14.043,4.8126,8.2701,40.183,1735.8,3.9755,1.0843,4.756234386746055,0.5744807163689741,0.47596511876123493,0.5523370662193295,0.2727219085438682,0.32998676032074714,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,-48.75,kreep,21.199,3.3181000000000003,8.813699999999999,8.7423,6.7505,42.895,1730.3,4.4416,1.2115,4.163880767417255,-0.32102086753516085,-0.06511824446710557,0.4492699341176249,0.24545503634619645,0.34950136978096513,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,-47.25,kreep,21.223,2.8655,14.31,19.699,8.4137,43.131,1985.9,4.8087,1.3118,3.673255453026529,-0.5792854548467405,-0.4218944344282266,0.4298249476195773,0.5004483150721055,0.3887414150861643,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,-45.75,kreep,15.142,5.4431,15.028,13.624,10.842,40.183,1347.3,5.134,1.4006,3.8654459590970234,0.5789521901323843,0.6942234276069466,0.4139289776552521,0.4293920658152881,0.3440786889452389,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,-44.25,kreep,25.8,6.592499999999999,14.31,17.316000000000003,4.9938,36.265,1660.0,5.1387,1.4019,4.42811746217289,-0.9695070545499718,0.6490671809569891,0.6399363106305527,0.447904215645185,0.3729928867581044,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,-42.75,kreep,24.648,6.1723,10.904,9.6597,1.7659,40.183,2423.6,6.1241,1.6709,4.96924087244668,-2.475178495854093,0.45267499365031866,0.5912660727758072,0.30545346077111935,0.48543262880113935,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,-41.25,kreep,17.75,4.4186000000000005,14.31,16.784,10.974,45.52,1938.2,5.3981,1.4727,4.017169131087056,0.03287557132208004,-0.005447190751869146,0.4176938667486384,0.43462309242775937,0.40967877177141543,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,-39.75,kreep,24.282,5.7860000000000005,6.685499999999999,18.962,13.4,40.183,1859.2,5.8171,1.5871,4.940153811536018,-0.007663049534545114,-0.349312013423743,0.5806170330688589,0.39449188321153245,0.42042337274760627,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,-38.25,kreep,21.744,8.039100000000001,1.147,21.88,4.9104,40.183,2720.4,6.2283,1.6993,5.761836685845027,-2.2493377371228704,-0.9565509194275954,0.5967703839076034,0.36121021922224,0.5171588686497985,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,-36.75,kreep,19.587,6.0865,3.1743,14.905,15.262,40.183,2050.5,6.3044,1.7201,5.403943813887691,0.16153042608522106,-0.6604295483251206,0.5017540288480832,0.27795436560334963,0.45891897142993876,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,-35.25,kreep,23.906,5.9129000000000005,10.59,8.802200000000001,6.035,38.166,3243.6,6.099,1.664,5.876273163911288,-0.8319543873187116,-0.201189863153952,0.5580403851431138,0.27122772072024726,0.5596444977481132,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,-33.75,kreep,20.378,5.992,15.911,7.1972,5.7741,38.326,3067.3,6.4319,1.7549,5.673101848186811,-0.518400143289825,0.18242362934759634,0.498408992920818,0.3238193998226557,0.5577569107200162,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,-32.25,kreep,19.026,2.8459000000000003,13.201,16.705000000000002,14.594,40.183,2358.8,7.251,1.9785,4.672183126816823,0.15919113562995565,-1.0039763191866644,0.37606578456294504,0.4526409878263144,0.527886683919025,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,-30.75,kreep,15.06,3.5765,19.604,10.289,11.463,35.032000000000004,2694.7,8.2703,2.2568,5.23345427293777,0.38175340049714146,-0.47311627615567436,0.32086046508211297,0.4015804729421967,0.6025130475234879,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,-29.25,kreep,16.648,2.8229,12.604,17.11,13.99,39.357,3153.7,8.6121,2.3501,5.260529794392814,-0.16813858945249296,-1.4562249329329016,0.3168358845128515,0.44404017705456955,0.6593393880649728,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,-27.75,kreep,20.756,1.9097,6.459099999999999,14.905,6.5987,42.998,3229.8,9.0521,2.4702,5.321985649452242,-1.6528549010723996,-2.181273099961792,0.3578199317896743,0.3100261631627687,0.6852261091710825,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,-26.25,kreep,18.802,3.6351,25.705,6.1756,11.686,40.183,3375.6,9.6402,2.6308,6.229728325453522,0.3776966001332609,-0.8310517647307264,0.37613841731801934,0.46409509485360817,0.7238763163675352,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,-24.75,kreep,15.146,5.1289,26.357000000000003,21.702,3.6386,40.183,3420.8,9.4578,2.581,5.0342300010060645,-2.0465270878790407,-0.3529516011307068,0.3601055875967502,0.7244242458090814,0.7201915011468311,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,-23.25,kreep,18.161,0.50276,11.83,15.716,10.875,43.275000000000006,3123.4,9.8407,2.6855,4.316908588883721,-1.0077858951548917,-3.414461532493192,0.2629033462095449,0.3989522961289264,0.7093307871420962,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,-21.75,kreep,11.255,4.4506,24.842,21.789,5.1873000000000005,35.169,3679.8,9.8388,2.685,5.132230582844097,-1.4393021891838669,-0.5691496476569975,0.2625129978603358,0.6645248993421342,0.7603378166421113,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,-20.25,kreep,20.354,5.618399999999999,8.7523,21.199,9.17885,44.137,4209.9,10.149,2.7697,6.55691669168425,-1.488542233040135,-1.6609158469542433,0.4570060028188384,0.43609108080613057,0.8223359681151938,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,-18.75,kreep,16.46,2.6147,5.1243,14.905,9.2569,37.491,3904.8,11.644,3.1777,6.554133088598884,-1.3120937337702574,-2.5379024003447235,0.28574178291209507,0.2851689246461383,0.8585345698282987,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,-17.25,kreep,15.9,4.4523,18.013,13.843,11.986,36.807,3647.5,11.523,3.1448,6.453073794658387,-0.28924819984697336,-1.2907459847430889,0.3409026706978885,0.44981301858633504,0.8297162631044148,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,-15.75,kreep,11.654,3.0293,29.95,12.738,10.972,40.183,4105.6,10.809,2.9499,5.730647434880231,-0.2811795448393455,-1.3168791614129012,0.21309778767907975,0.6317684865848845,0.841109777311613,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,-14.25,kreep,15.44,4.3393,10.808,19.845,7.077,40.938,4066.8,10.019,2.7341,5.960428551106759,-1.56512591634556,-1.4731272538714362,0.32824058548174134,0.46914347433493353,0.8036091470360571,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,-12.75,kreep,11.449,3.0684,27.059,18.14,1.8184,37.177,3953.3,10.165,2.7741,4.798376194786484,-3.016645206087959,-0.7417103711784939,0.21501958912497676,0.6535029129528775,0.7994635070790252,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,-11.25,kreep,15.829,1.4814,7.736099999999999,14.889,14.742,44.715,3186.3,9.2803,2.5325,5.06274892009128,-0.38368401690538484,-2.466448961403306,0.2545942911917859,0.3148521881601524,0.6910342204451372,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,-9.75,kreep,20.174,2.4004000000000003,9.5688,16.428,12.271,40.183,3321.9,9.2584,2.5265,5.628106182416014,-0.6397977708035673,-1.983606313589374,0.36172457968601135,0.3954200606900117,0.7025434964267555,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,-8.25,kreep,14.519000000000002,3.7563,15.027,14.905,3.6225,39.151,3759.7,9.0054,2.4575,5.315765205518606,-2.0405970266197038,-0.8667002353361347,0.29991755694129896,0.4419848937169673,0.731876537134556,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,-6.75,kreep,15.113,5.4313,14.981,17.715,5.0196,35.902,3359.6,8.6437,2.3587,5.4043108055792155,-1.4415862371446906,-0.41346509913336105,0.3732374429124379,0.4612493321363061,0.6796014215921027,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,-5.25,kreep,13.864,4.346,17.180999999999997,14.905,1.7088,39.746,3700.5,8.3551,2.2799,4.887357271746677,-2.989330071927496,-0.2970460181644686,0.3108364971751296,0.4779286650957488,0.6985054762495663,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,-3.75,kreep,13.001,2.5975,3.9708,14.905,9.5486,45.429,3272.6,7.373,2.0118,4.9374582011198545,-0.9262093045459882,-1.7364000930491659,0.2462410246319035,0.2548354057609889,0.6170310711863887,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,-2.25,kreep,9.437,2.8896,16.701,18.521,7.7075,44.776,2732.3,6.2853,1.7149,3.4897021160679325,-0.5515392265363657,-0.37229745749833865,0.20296024625788545,0.5032413207872353,0.5207011412380729,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,-0.75,kreep,13.075,3.7724,10.36,17.736,12.393,41.322,2385.5,6.1277,1.6718,4.210243809605511,0.08526333225775537,-0.4488976438661247,0.30325750771969073,0.4255523621060698,0.4820863575815604,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,0.75,kreep,11.066,2.9539,19.713,13.56,12.189,43.921,2001.3,5.6457,1.5403,3.4506489176336053,0.5799072780167722,-0.018489303340652234,0.24671565265062229,0.4735275808044216,0.4261082159750475,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,2.25,kreep,13.337,1.5328,19.849,15.714,4.4119,43.823,2435.2,5.0424,1.3756,2.8722107061523574,-1.3025297395193314,-0.610810007960537,0.23632503923333106,0.5110730614078027,0.44003409849127917,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,3.75,kreep,10.51,1.2341,30.569000000000003,15.767,3.9082,40.183,1741.2,5.8547,1.5973,2.188953636497062,-1.0623866911564674,-0.28165272017449616,0.18220365026062688,0.6896971182935187,0.41120178433574234,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,5.25,kreep,9.6504,2.1189,16.41,18.667,3.8997,48.009,2108.1,5.0435,1.3759,2.3990769731752937,-1.413651006012537,-0.11972827349796583,0.19396363394010957,0.47603096536770045,0.41004736586946994,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,6.75,kreep,8.2218,1.6987,21.705,14.905,9.17885,39.427,2209.4,4.3839,1.1958,2.542062353878508,0.2605104692491371,-0.1630538740739589,0.15508520064812914,0.5411238220196203,0.3910149921105433,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,8.25,kreep,8.0967,1.3331000000000002,4.5127,14.905,6.4393,53.25299999999999,1857.3,3.6603,0.99827,2.094977741061457,-0.8371255406522007,-0.9442769549335407,0.14797376591918207,0.20137231227605867,0.3276041551294752,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,9.75,kreep,6.1191,1.329,12.183,14.905,12.581,38.139,804.9,3.9145,1.0677,1.5425419038214745,1.0979785543426455,-0.005689423478720258,0.125833324716872,0.39275234189040903,0.24189396587981518,HEA / functional RHEA layers,Graded/coating,0.3,low
0.0,11.25,highlands,6.3087,1.1196,12.151,18.402,18.78,43.773,806.33,3.2659,0.8906,1.1708185174464645,1.4127971684090967,-0.32862162231837155,0.12447381517521595,0.4646627874737738,0.21416403911003135,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
0.0,12.75,highlands,3.1765000000000003,0.50139,25.409,12.027,21.54,39.48,439.08,3.1334,0.85443,-0.12053089310458079,2.5083346623726657,-0.13184814615256335,0.05294430619795874,0.5205362665579891,0.17475215851691542,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
0.0,14.25,highlands,5.7913,1.1306,28.429,6.6422,8.2965,48.04,1034.2,2.8587,0.77943,1.1249027060119625,1.1652957591370512,0.5981995957265193,0.11378104805846333,0.4843288648699576,0.21759565508574175,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
0.0,15.75,highlands,6.5451,2.1379,9.9352,15.848999999999998,6.7801,45.449,1108.5,2.6237,0.71526,1.4574448801366353,0.022508936069352024,0.513720009723696,0.1607406563699589,0.3848346936625713,0.21432304914513556,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
0.0,17.25,mare,10.761,2.3612,15.356,15.003,4.1871,45.586,1430.5,2.6449,0.72105,1.9417133871533112,-0.8228259790716136,0.5806889961687457,0.23962636319686156,0.4384811758818661,0.24479945409384563,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
0.0,18.75,mare,9.9994,3.5131,14.863,20.043,1.6715,44.736,1186.1,1.9627,0.53481,1.4007681756900938,-2.130896839055517,1.3968115542947475,0.27003633454266734,0.5194167790220273,0.19305544384419687,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
0.0,20.25,mare,11.158,4.2177,7.5455,21.477,5.3337,44.041,985.27,2.5654,0.69935,2.2370473585592205,-0.6922909494601827,0.8322610786234105,0.31510285217601103,0.4417721793088265,0.20050414700914762,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
0.0,21.75,mare,13.013,5.4798,14.978,14.359,5.2862,36.643,779.46,2.7979,0.76282,2.734620928181357,-0.04945566673224791,1.5802458832484159,0.3926493460984197,0.39482977932051305,0.19159370838560297,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
0.0,23.25,mare,12.234,3.4435,15.301,9.6627,10.535,43.931,1132.3,1.4912,0.40609,2.545083958222093,1.0264822770829787,1.0551820920191037,0.3103305260494366,0.36437246163290266,0.16786257667675653,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
0.0,24.75,mare,9.6191,6.496300000000001,21.061,6.9452,13.78,42.708,272.8,1.919,0.52288,2.5806495183938734,2.2377302344284655,2.2795771862633276,0.3754127693442325,0.41092308291786195,0.10732010877087553,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
0.0,26.25,mare,14.013,3.8526,2.4176,13.159,14.215,46.937,754.2,1.0611,0.28869,2.902438964715748,0.7231532305538497,0.20476713841005045,0.36270777609098004,0.21021055548258888,0.11467170123613933,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
0.0,27.75,mare,15.142,7.125299999999999,18.251,7.8032,5.6225,35.455,837.03,1.1617,0.31616,3.1257370377038045,0.6289423220007659,2.252708587375419,0.49071317379107265,0.32712381130898316,0.1265984697678847,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
0.0,29.25,mare,14.63,5.1326,4.2448,19.703,3.0816,45.085,745.71,1.8524,0.50471,2.40280087588733,-1.5928504117794187,0.9731616210902994,0.41391193407261484,0.3569941229970068,0.14788180965964476,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
0.0,30.75,mare,16.005,4.5831,13.384,17.843999999999998,8.1409,42.708,550.65,1.4158,0.38552,2.282348970457909,0.28550695916162333,1.281084696434596,0.42454076911358546,0.4755332447667193,0.11121778044616085,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
0.0,32.25,mare,12.9,4.809,9.3416,13.452,7.892399999999999,44.002,841.45,1.6328,0.44476,2.554031619812287,0.33397609194186156,1.205122011509578,0.37139052718469473,0.3384997303748537,0.14723979639790657,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
0.0,33.75,highlands,10.347,0.4084899999999999,23.157,11.272,13.656,39.869,776.77,1.6187,0.44091,0.7170889113059198,1.2401855732673424,-0.7902334932477046,0.1795701005445651,0.4786843712443491,0.14069526894115186,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
0.0,35.25,mare,11.748,3.1169,19.251,11.487,7.7607,39.264,373.91,1.5047,0.40978,1.8622305477413148,0.8283742657188468,1.457882823268246,0.3010814096180126,0.43102358743128766,0.09880804184848302,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
0.0,36.75,highlands,9.3264,0.50139,12.111,13.726,21.236,44.574000000000005,878.67,1.549,0.42187,0.9047001290963809,1.5245580181299656,-1.0937710945634154,0.16311943496021225,0.3889885078131723,0.14705732305588226,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
0.0,38.25,mare,10.315,0.55851,29.007,7.709199999999999,20.73,42.708,674.3,1.2172,0.3313,1.0164263633964923,2.2558248349881453,-0.3002955458144351,0.1867882353962383,0.5386558555469566,0.11404038129698245,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
0.0,39.75,mare,11.021,3.0891,22.066,5.3027,15.116,37.449,350.44,1.7667,0.48132,2.551842307074517,2.451462023696824,1.5624354460873229,0.28648086787352905,0.3577540134006082,0.10790754109997888,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
0.0,41.25,mare,13.828,3.5981,4.1533,15.512,7.126200000000001,48.002,987.41,1.5871,0.43229,2.546911388860363,-0.3552984400449464,0.3810860650607111,0.3458673856442365,0.26508476371405215,0.1586788644064658,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
0.0,42.75,mare,16.194,1.4939,19.553,11.933,7.0184,41.607,884.62,1.2544,0.34145,1.7896111488618147,0.1832795156825057,0.3768848716606076,0.32086663886778727,0.4609819506876714,0.13494946621709072,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
0.0,44.25,highlands,12.206,0.33224,14.179,16.799,10.011,42.501,503.59,1.3866,0.37755,0.2853158169470196,0.2783486456616939,-1.2402386728890489,0.21507522226982165,0.4582416413081073,0.10564256374607359,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
0.0,45.75,mare,13.873,4.3344000000000005,16.328,7.2559,9.8521,37.857,201.49,1.6456,0.44824,2.6574216962111508,1.5108208085879098,1.7405922261434275,0.3818590691193682,0.3091852633746476,0.08902871497264533,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
0.0,47.25,mare,13.262,1.1831,6.2113000000000005,16.189999999999998,16.973,41.510000000000005,258.29,0.98448,0.26776,1.5076633416262128,1.1434926116218822,-0.36906709750120364,0.26723705117250773,0.3352591257992284,0.0658462081929702,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
0.0,48.75,mare,12.381,1.6963,5.4107,21.334,4.448,52.444,1031.1,0.9624,0.26174,1.2729715037480793,-1.3231141574720136,-0.10758481587469837,0.257915396318197,0.3425898285631223,0.135856611738333,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
0.0,50.25,mare,13.695,4.1093,10.531,14.942,13.76,38.122,172.28,1.3479,0.36698,2.315947570353637,1.3524228992334881,1.2365886233761687,0.37257012296359815,0.3512655992265077,0.07355954410840951,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
0.0,51.75,mare,16.872,1.6385,14.15,3.788,16.831,41.764,420.26,1.4437,0.39314,2.8050848397105566,2.3057886853732223,0.5051503581534998,0.34364809518311057,0.2521530777262354,0.10044404097227508,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
0.0,53.25,mare,16.848,1.5738,12.626,6.572500000000001,9.7466,44.294,293.62,1.1946,0.32513,2.098079461578207,1.0818053849591613,0.4748880038619596,0.3436580066922671,0.27275301335831603,0.0781159744486308,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
0.0,54.75,mare,17.374000000000002,3.7536,8.9084,15.182,7.9636,36.907,1244.1,0.87571,0.23807,2.874946337838409,0.10771853794422602,0.7606733871665388,0.4138410334496558,0.3220561294121854,0.15169021455540607,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
0.0,56.25,mare,20.594,4.853899999999999,2.0545,15.117,9.5847,42.708,841.99,1.5414,0.41981,3.5400064692752826,-0.12477710061968368,0.1548163165074552,0.511795327243499,0.26695025951941315,0.14336341700582042,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
0.0,57.75,mare,16.137,3.0271,4.9821,15.646,7.6442,43.611,902.75,1.6714,0.4553,2.620298434209668,-0.2256518809831554,0.24357764406257457,0.3692938146562492,0.3137063886929327,0.154526405513281,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
0.0,59.25,mare,13.558,0.5932,13.394,10.304,9.3929,47.771,358.95,1.4318,0.38987,0.9015754128770169,0.5430034500307129,-0.5783155625374943,0.2499708561446937,0.3169394915281543,0.09430279470076096,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
0.0,60.75,mare,12.665,1.6184,13.3,20.45,9.7188,39.611,589.73,1.1665,0.31744,1.358135208657041,0.4073641997190743,0.3079731348841369,0.2658107804574736,0.49214134885275884,0.10409687200550619,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
0.0,62.25,mare,10.993,2.8858,4.5912,14.321,9.5988,51.643,310.94,1.331,0.36237,1.779725785774899,0.39046079497033553,0.5347936937899742,0.2812370675104157,0.2236589062473363,0.08556534468599573,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
0.0,63.75,mare,10.655,0.67789,24.472,4.9617,8.0351,45.25,521.99,1.5177,0.41334,1.12488525187498,1.1621980387674342,0.17895322940426053,0.19795982653129154,0.4112562103231916,0.11296334263236768,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
0.0,65.25,highlands,11.397,0.50139,12.104,14.191,8.7624,46.024,915.77,1.0762,0.2928,0.6808751823771287,0.11748399166363716,-0.9157230537639706,0.20153318762310352,0.38503333767143927,0.13015511040219266,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
0.0,66.75,mare,8.448799999999999,0.7622399999999999,16.034000000000002,10.421,10.515,49.729,391.08,1.5958,0.43465,0.5681891152329979,0.9835357973465813,-0.06254356537364941,0.16256502302827225,0.34181817153770155,0.10429770802111085,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
